Correct Form	Predicted Form	Surprisal
gravitáción	gravitációkon	10.95335426004749	0.039534379822725896
gravitációson	gravitációsokon	13.84700084078213	0.12753051592881093
gráfon	gráfokon	9.104982562043006	0.04614913955447264
grániton	gránitokon	11.604254830657737	0.47076995568932034
grániton	gránitokon	11.604254830657737	0.47076995568932034
gránátalmán	gránátalmákon	11.513306869892403	0.04514458030462265
napon	napokon	9.68249898601789	0.08106235013110563
grófon	grófokon	9.910860791715095	0.05223424415453337
grófkisasszonyon	grófkisasszonyokon	6.53287371902843	0.38097362688858993
gubacsdarázson	gubacsdarázsokon	7.593549980199896	0.6684051615884528
gubón	gubókon	10.246280271414435	0.030658812582259998
gulyán	gulyákon	11.60485277560656	0.06627118846517988
gulyáson	gulyásokon	12.43091318840743	0.04895227958331816
gumicsizmán	gumicsizmákon	11.059080776848077	0.031341169584720774
gumicsónakon	gumicsónakokon	14.027981456458747	0.07460506609868389
gumikesztyűn	gumikesztyűkön	11.001498088629887	1.3340226546097256
gurun	gurukon	8.037056043387565	0.07890996929927496
gusztustalanon	gusztustalanokon	10.89699167262006	0.18552127706061583
gután	gutákon	7.904275161214173	0.04749431926757097
gyakorin	gyakoriakon	9.857616765948478	0.8191303648927715
gyakoribbon	gyakoribbakon	13.103058841574239	1.9973998795321677
gyakoriságon	gyakoriságokon	10.826285238799755	0.030829773473669775
gyakorlaton	gyakorlatokon	12.590922529576346	0.05193975969450548
gyakorlatán	gyakorlatákon	12.82271854847204	0.03868142160354182
gyakorláson	gyakorlásokon	12.335209456578013	0.10567022209579591
gyakorlásán	gyakorlásákon	11.993881904272712	0.024075602865195833
gyakorlón	gyakorlókon	10.36808797827689	0.03198365378193557
gyakorlón	gyakorlókon	10.36808797827689	0.03198365378193557
gyalogon	gyalogokon	8.708347648731433	0.08756145063671283
gyalogjaimon	gyalogjaimokon	11.229479870497016	0.35654007535777055
gyalogodon	gyalogodokon	10.621986627927981	0.16216574650024995
gyalogomon	gyalogomokon	8.511685126810335	0.10095546091906726
gyalogoson	gyalogosokon	12.365723707189318	0.2348727600183338
gyalogságon	gyalogságokon	10.248933457012754	0.0840090056299232
gyalogátkelőhelyen	gyalogátkelőhelyekekekekekekeke	7.477141824434511	7.857154724071734
gyalun	gyalukon	12.275693572941236	0.04632942320313305
gyantán	gyantákon	13.818141508934787	0.021290670934831724
gyanún	gyanúkon	12.14387006207835	0.03680867119692266
gyanúján	gyanújákon	11.427072959952056	0.019866838410962373
gyanúsítotton	gyanúsítottokon	12.610369159039692	0.6928286134061636
gyapoton	gyapotokon	10.734238893113798	0.05237823384231888
gyarmaton	gyarmatokon	11.341883466986474	0.04651851570815779
gyarmatbirodalmon	gyarmatbirodalomokon	7.912635065615177	1.4242148909252137
gyarmatosításon	gyarmatosításokon	13.650755026901606	0.29558870516484603
gyatrán	gyatrákon	13.45323628821643	0.055468958569690585
gyatrábbon	gyatrábbakon	13.049049039778765	0.1437165754614398
gyauron	gyaurokon	8.044175205985084	0.2222652328782715
gyengén	gyengéken	7.908428131690016	0.11586739224730991
gyengén	gyengéken	7.908428131690016	0.11586739224730991
gyengébben	gyengébbeken	8.576150166947627	0.1198064113559667
gyengédebben	gyengédebbeken	8.240010388573864	0.11605951088131405
gyengédségen	gyengédségeken	8.01928093234892	0.18523254149476998
gyengénlátón	gyengénlátókon	7.6045793791126925	0.08336895451066084
gyepen	gyepeken	9.350757339634583	0.5143757626792649
gyereken	gyerekeken	8.642890301416628	0.10120335256215185
gyerekcipőn	gyerekcipőkön	9.546483837126289	0.31092862418154255
gyerekén	gyerekéken	5.829848800814943	0.20794359597493894
gyerekjátékon	gyerekjátékeken	13.108427691680845	1.4662877530208789
gyereknyelven	gyereknyelveken	10.079078349575866	0.265256175363902
gyermeken	gyermekeken	8.780090684071183	0.12331667309626937
gyermekcipőn	gyermekcipőkön	9.566066632978618	0.3423461867496371
gyermekcsén	gyermekcséken	7.761034263909096	0.6361209923925344
gyermekén	gyermekéken	6.44693707494298	0.3010950759635307
gyermekein	gyermekeieken	5.6744830839161295	0.701295565610053
gyermekgyógyászon	gyermekgyógyászokon	8.841953034891048	1.7377445044985507
gyermekgyógyászaton	gyermekgyógyászatokokokokokokok	10.19439706337289	7.438601906556869
gyermekin	gyermekiken	7.763167376135243	1.123636389587773
gyermekkoron	gyermekkorokon	12.09529968741117	0.3618503290344961
gyermekkorin	gyermekkoriakon	5.364833471539896	0.8691554521792568
gyermeknyelven	gyermeknyelveken	10.280387981649255	0.3296235984598752
gyermekorvoson	gyermekorvosokon	14.154972907010233	0.3387950499600265
gyermekotthonon	gyermekotthonokon	12.272036405076506	0.5734919540409464
gyermekruházaton	gyermekruházatokon	10.58365374369896	0.43461791062145494
gyermekvédelmen	gyermekvédelemeken	7.390512305835728	0.4335789303877391
gyermekvédelmin	gyermekvédelmieken	5.469870075117797	0.9879349456168711
gyermekülésen	gyermeküléseken	8.053509923396632	0.18690383550710976
gyertyán	gyertyákon	12.815293831226882	0.034805380331818014
gyertyatartón	gyertyatartókon	9.807315654470585	0.09509213140700012
gyilkoson	gyilkosokon	12.450069844024256	0.4471914156747516
gyilkosságon	gyilkosságokon	10.027955248908256	0.13338525949802715
gyomon	gyomokon	7.773465082253097	0.1542598360683769
gyomron	gyomorokon	27.159511525533162	0.1560077123285737
gyomorhuruton	gyomorhurutokon	12.86527383964858	0.055540749221108854
gyomorkeserűn	gyomorkeserűkön	8.783473407442216	0.9234668850549497
gyomorrontáson	gyomorrontásokon	13.495854767621495	0.1474508630199125
gyomorégésen	gyomorégéseken	10.316497300838819	0.1413838689622935
gyorson	gyorsokon	7.78441769539495	0.23021998975309543
gyorsabbon	gyorsabbakon	13.092908953258302	0.11568102112505585
gyorsaságon	gyorsaságokon	11.09458655747585	0.03595170937478542
gyorshajtáson	gyorshajtásokon	14.039626614801819	0.13308347426936962
gyorsuláson	gyorsulásokon	11.683415036124643	0.10192217526491731
gyorsételen	gyorsételeken	8.499867754522711	0.11852187430486083
gyorsíráson	gyorsírásokon	11.83436269692902	0.2025054888363229
gyorsúszáson	gyorsúszásokon	13.458027486252831	0.11747161090897862
gyufán	gyufákon	12.432945499705966	0.048975977042573504
gyufásdobozon	gyufásdobozokon	9.81682858991553	0.3583071641915012
gyulladáson	gyulladásokon	10.86780412720691	0.09152922114299145
gyurmán	gyurmákon	12.606868295537424	0.016289833714836277
gyámon	gyámokon	7.206535084696952	0.1283132575917989
gyáron	gyárokon	6.482662465692556	0.1412110937599209
gyárin	gyárikon	8.746875697775977	0.28447565881651826
gyártmányon	gyártmányokon	11.778210810625751	0.10852190957666608
gyártáson	gyártásokon	10.569649932942411	0.11889864356635371
gyártásán	gyártásákon	12.451835449632199	0.02493871968908934
gyártásin	gyártásiakon	11.084706762347196	0.6361623913471703
gyártón	gyártókon	12.310022167279385	0.014361559238750488
gyártón	gyártókon	12.310022167279385	0.014361559238750488
gyászon	gyászokon	7.343844566261396	0.48666749356198125
gyászjelentésen	gyászjelentéseken	8.111321156553458	0.2567047892953269
gyászmisén	gyászmiséken	9.827128912605986	0.134783057779714
gyászosabbon	gyászosabbakon	14.98701743393758	0.14745430033508455
gyászzenén	gyászzenéken	5.835358701333462	0.251444725006877
gyávaságon	gyávaságokon	8.870796827955928	0.022658688460069243
gyémánton	gyémántokon	9.548693078220822	0.15949824947165325
gyíkon	gyíkoken	9.548345839371905	1.1015609775204211
gyógyfürdőn	gyógyfürdőkön	11.161672676709713	0.6638949055050034
gyógyfüvön	gyógyfűeken	19.715108191332547	1.9809371817100327
gyógynövényen	gyógynövényeken	6.894112104753731	1.2280671896587592
gyógypedagógián	gyógypedagógiákon	10.74701030223514	0.1302287815778982
gyógyszeren	gyógyszereken	8.399984295101603	0.46546809663414024
gyógyszeresen	gyógyszereseken	8.074793324965867	0.22383172034460586
gyógyszerhatástanon	gyógyszerhatástanokon	7.824108335989877	1.9189700129063567
gyógyszeriparon	gyógyszeriparokon	11.49318226336618	0.527387094887672
gyógyszerkönyvön	gyógyszerkönyveken	6.273274840641534	1.2020768391375896
gyógyszermérgezésen	gyógyszermérgezgezéseken	21.1370683129353	1.619315067626303
gyógyszertáron	gyógyszertárokon	10.966660135280108	0.5701479268900584
gyógyszerészen	gyógyszerészeken	7.716507759221713	0.41007493836514186
gyógyszerészeten	gyógyszerészeteken	7.3835101849836065	0.2159997472044779
gyógyszerészetin	gyógyszerészetieken	6.413518061672221	1.2604372704372508
gyógyuláson	gyógyulásokon	10.721047747385455	0.09527578702545725
gyógyászon	gyógyászokon	8.591302493063267	0.3216013914789073
gyógyászaton	gyógyászatokon	13.117010556612513	0.055887486654683016
gyógyászatin	gyógyászatiakon	8.446880572111695	0.3765377609670395
gyógyíthatatlanon	gyógyíthatatlanokon	10.277040893241065	0.4547253828786779
gyógyíthatatlanabbon	gyógyíthatatlanabbakon	11.683116641972447	0.3640342325961683
gyógyíthatón	gyógyíthatókon	12.642099691729527	0.042198428127449006
gyógyításon	gyógyításokon	11.692537509603426	0.181695502018556
gyógyítón	gyógyítókon	13.51611952992971	0.03109755864716135
gyógyítón	gyógyítókon	13.51611952992971	0.03109755864716135
gyökön	gyököken	7.022068382211728	1.2035971432633232
gyökéren	gyökéreken	8.887692368152784	0.7156641637266148
gyömbéren	gyömbéreken	8.59898745449027	0.34425614023348317
gyömbérsörön	gyömbérsöröken	9.397897559829289	0.8768161955813412
gyön	gyöngyeken	0.0019140928343404084	0.8873440008901525
gyöngybaglyon	gyöngybagolyokon	31.522590989567107	0.6566378926800098
gyöngytyúkon	gyöngytyúkokon	13.06938842182717	0.17308318465802586
gyöngyvirágon	gyöngyvirágokon	9.347952749754768	0.06868340278742835
gyönyörön	gyönyöröken	7.228829430998303	0.6144825076917186
gyönyörűn	gyönyörűekön	7.765636391821317	1.6722363185836002
gyönyörűségen	gyönyörűségeken	7.605661867564777	0.20416503623710014
gyötrelmen	gyötrelemeken	12.060522725776536	0.16035006355377845
gyújtogatáson	gyújtogatásokon	12.046021798218135	0.16343924336251803
gyújtáson	gyújtásokon	10.252704206272028	0.12912665339536034
gyülekezeten	gyülekezeteken	6.508814326603897	0.1911422546254471
gyülekezetin	gyülekezetieken	5.097055747988634	0.6911958520067856
gyümölcsön	gyümölcsöken	7.755171337135835	0.5369892976887058
gyümölcsfán	gyümölcsfákon	12.729121497221058	0.38233586700516753
gyümölcshúson	gyümölcshúsokon	14.417168465181021	0.3089343932369957
gyümölcslén	gyümölcsléken	9.156571310799336	0.9773409150948282
gyümölcsízen	gyümölcsízeken	10.593031415512087	1.0116462607693393
gyümölcsízűn	gyümölcsízűeken	8.021342968189856	1.5334871677623596
gyümölcsösön	gyümölcsösöken	9.639365810580784	1.070814425504068
gyümölcsösön	gyümölcsösöken	9.639365810580784	1.070814425504068
győzelmen	győzelemeken	14.10610630796873	0.14921505996608175
gyűjteményen	gyűjteményeken	6.21818945123232	0.9241807119396981
gyűjtésen	gyűjtéseken	8.599907480442198	0.29335286308196373
gyűjtőn	gyűjtőkön	6.118566312798066	0.15731757690082304
gyűlésen	gyűléseken	9.665001038723858	0.6423427544359583
gyűlöleten	gyűlöleteken	10.264705247915117	0.22801038713078015
gyűlöletbeszéden	gyűlöletbeszédeken	10.18642183180782	0.95481381189893
gyűlölködőn	gyűlölködőkön	9.15453101231833	0.34411008658935316
gyűlölködőn	gyűlölködőkön	9.15453101231833	0.34411008658935316
gyűrődésen	gyűrődéseken	9.34140870461124	0.3064804549503606
gyűrűn	gyűrűeken	7.24891987463343	2.2344000341545325
gyűrűjén	gyűrűjéken	8.603332795522874	0.3364293094200548
gyűszűn	gyűszűeken	5.728069872944616	1.9124703569104895
gyűszűvirágon	gyűszűvirágokon	9.147508876019856	0.05684006921364926
gácséron	gácsérokon	8.869756411440903	0.9543697441986296
gályán	gályákon	10.701871788303833	0.0769291307660751
gályarabon	gályarabokon	11.521286485833116	0.585847785914666
gáncson	gáncsokon	7.545762250068947	0.2534603384992806
gárdán	gárdákon	11.183006559947898	0.08106403144302021
gáton	gátokon	8.67648025121889	0.0929637546360027
gátlón	gátlókon	11.348805267894932	0.037733323239081074
gázon	gázokon	8.417723879829282	0.23244896056712605
gázon	gázokon	8.417723879829282	0.23244896056712605
gázkamrán	gázkamrákon	12.269197788758902	0.025459976779529825
gázlámpán	gázlámpákon	12.983520005858736	0.03624860316631384
gázlón	gázlókon	10.745831118576461	0.04744125870638527
gázpedálon	gázpedálokon	11.213349772122456	0.8839882547908928
gázsin	gázsikon	7.678967109270161	0.7651401328330394
gáztűzhelyen	gáztűzhelyeken	7.974825424287701	0.318050521571422
gázórán	gázórákon	13.765100198012078	0.026447877200553194
gégén	gégéken	8.622998394886963	0.5524702415568754
gégészen	gégészeken	7.3759020071302075	0.18672057639923878
gémen	gémeken	8.351815146335866	0.35672158043598756
gémeskúton	gémeskútokon	12.104191331978654	0.12961025521508418
génen	géneken	9.095556572050555	1.154874673084123
géniuszon	géniuszokon	6.631886589631904	1.1971788005903363
gépen	gépeken	9.021250603269436	0.29858166236954276
gépén	gépéken	9.068142618532875	0.8416389930207515
gépelyen	gépelyeken	7.165152312576538	0.18686444996274076
gépemen	gépemeken	7.054237982418272	0.20870885548356455
gépezeten	gépezeteken	8.529968026377901	0.14821994705562247
gépfegyveren	gépfegyvereken	7.19718116994045	0.25449465035489993
gépgyáron	gépgyárokon	9.56593697311473	0.21823098612367176
gépjárművön	gépjárműeken	14.593716323157423	1.2070133288070792
gépkocsin	gépkocsikon	8.664431919874914	0.6650318657702883
gépkocsiiparon	gépkocsiiparokon	11.137549325889267	0.19127101696358295
géppuskán	géppuskákon	13.929004881341825	0.04177243092271965
gépágyún	gépágyúkon	8.513966650469229	0.4714985370519571
gépészen	gépészeken	6.665723345133301	0.1393766132023302
gésán	gésákon	4.892186715645948	0.1365823498053942
gézen	gézeken	8.953793136315653	0.5430620386323426
gólján	góljákon	13.638297327193868	0.05717183240267332
gólkülönbségen	gólkülönbbégeken	14.68056943146803	0.8974062947236234
gólyán	gólyákon	11.967148930049007	0.04664316236085142
gólyahíren	gólyahírokon	13.488848243778193	1.0593110062436608
gólyalábon	gólyalábokon	12.33845278923036	0.8389898647401424
górcsövön	górcsőkön	6.858698704096241	0.2716463574233785
gótikuson	gótikusokon	11.09561041573761	0.18456975789740682
gödényen	gödényeken	7.484049651015084	0.38740627019433305
gödrön	gödöröken	32.40478328798781	1.6022924125136342
gömbön	gömböken	3.394651806273032	1.5240144224953838
gömbvillámon	gömbvillámokon	10.614036474114982	0.07650161741185002
gömböcön	gömböcöken	8.225271538976813	0.7606492071936373
görbén	görbéken	7.678916241966363	1.4254496395515162
görbén	görbéken	7.678916241966363	1.4254496395515162
görcsön	görcsöken	5.418948795617325	1.3434849711775314
gördeszkán	gördeszkákon	13.455432533672138	0.07779537351598265
görkorcsolyán	görkorcsolyákon	10.781184269857476	0.09011892606213223
görényen	görényeken	7.725719018097152	0.3315897660359042
görögdinnyén	görögdinnyeken	5.8205860589805525	1.1669002703565639
gúlán	gúlákon	7.534669056658458	0.1268555711794761
gúnyon	gúnyokon	8.451654480188154	0.10705276412772946
gúnáron	gúnárokon	6.5610451681423	0.12953232118161395
gümőn	gümőkön	7.726322764654469	0.16093745746911736
gümőkóron	gümőkórokon	9.447620954633749	0.3050736793447868
gőgön	gőgökön	4.201188167469809	1.0782087258121464
gőzön	gőzöken	6.162297215691069	2.0548646609822754
gőzfürdőn	gőzfürdőkön	9.82597446339787	0.3225131976942066
gőzhajón	gőzhajókon	11.61815359236789	0.11720773673732765
gőzösön	gőzösökön	6.0279315394873265	1.015569889714243
gőzösön	gőzösökön	6.0279315394873265	1.015569889714243
habon	habokon	8.397201964538908	0.5567499435510399
habarcson	habarcsokon	11.631053695537048	0.24788400492434448
habcsókon	habcsókokon	13.830215383301038	0.05779609784985951
habkövön	habkőkön	7.024850107229213	0.310572538024644
hableányon	hableányokon	12.145342925907244	0.1370693050794216
habszivacson	habszivacsokon	12.521514904708965	0.2305123803034803
hadon	hadokon	8.442249566311148	0.19365284474952205
hadgyakorlaton	hadgyakorlatokon	12.867312615382616	0.11427263341647631
hadinál	hadikon	20.13013210886311	0.823346516053789
hadihajón	hadihajókon	12.229608654737604	0.05071500350641145
hadijátékon	hadijátékokon	10.984878587385538	0.6712350460238667
haditengerészeten	haditengerészeteken	4.3806596062149765	0.4321255790073337
hadjáraton	hadjáratokon	11.607979774527848	0.04655171483500453
hadműveleten	hadműveleteken	6.974903980235467	0.23406828098268306
hadnagyon	hadnagyokon	11.93784853870784	0.1287773020685563
hadseregen	hadseregeken	7.999470576085514	0.12062768908253929
hagymán	hagymákon	13.545160260016928	0.02580184241560346
hagymakupolán	hagymakupolákon	8.919513556285892	0.14379124564038648
hagyományon	hagyományokon	11.362680542015369	0.187051765702563
hagyományán	hagyományákon	13.245470147981905	0.3083462785525626
hagyományain	hagyományaiakon	7.476297610433903	0.5624300113067875
hagyományoson	hagyományosokon	13.209016687900657	0.19583014313866443
hajon	hajokon	8.90864524940298	0.2859249374250794
haján	hajákon	8.06281280886651	0.061386728624711395
hajadonon	hajadonokon	11.325380230986411	0.049139264121549786
hajadonon	hajadonokon	11.325380230986411	0.049139264121549786
hajadonodon	hajadonodokon	11.28550313834603	0.14169425217005482
hajamon	hajamokon	9.905176172696883	0.033236914279768826
hajcsavarón	hajcsavarókon	11.806885553838583	0.041092452442171634
hajcsáron	hajcsárokon	11.28378416905798	0.06930846240175015
hajdanin	hajdanikon	10.131051268423107	0.8947231396978168
hajdíszen	hajdíszeken	8.462103090490928	0.9478562295062147
hajdún	hajdúkon	12.817554192437456	0.08705708040542959
hajfestéken	hajfestékeken	9.693442050478552	0.2715950562796934
hajfestésen	hajfestéseken	9.115284908557442	0.2163573855013965
hajfodron	hajfodorokon	21.75983328651091	0.1600853655490937
hajfonaton	hajfonatokon	11.757376821036814	0.045111997469575726
hajfürtön	hajfürteken	11.206771578750704	1.140337479469963
hajgumin	hajgumiakon	10.407374194541262	0.8759049379532371
hajgyógyászaton	hajgyógyászatokon	14.156774896060597	0.11995416087484045
hajgyökéren	hajgyökéreken	9.534917491802844	0.5724373223147268
hajgyökérfájáson	hajgyökérfájásokon	10.50409019577819	0.6446447421567427
hajhabon	hajhabokon	10.412804913032232	0.20167426739681105
hajhagymán	hajhagymákon	13.337112374627395	0.051929476287114085
hajhullámon	hajhullámokon	10.944819633188672	0.041550552219632664
hajhulláson	hajhullásokon	12.194810458104257	0.10044559917332663
hajhálón	hajhálókon	10.934570156585323	0.026663396589356125
hajkefén	hajkeféken	7.052130586287603	0.339310115954504
hajkenőcsön	hajkenőcsöken	7.1638795230192045	0.7960990052324632
hajkoronán	hajkoronákon	11.799069786409746	0.052112076746198
hajlakkon	hajlakkokon	12.012860702461694	0.1300107076913264
hajlamon	hajlamokon	10.635638345638654	0.03725612861489935
hajlamoson	hajlamosokon	11.423590385844363	0.11300346179086773
hajlékon	hajlékokon	9.091034724051497	0.3031492623504164
hajléktalanon	hajléktalanokon	11.375463307625978	0.1604164182444947
hajléktalanon	hajléktalanokon	11.375463307625978	0.1604164182444947
hajléktalanságon	hajléktalanságokon	10.42348799190404	0.1137578975121869
hajmosáson	hajmosásokon	11.189644245687305	0.14190416049132182
hajnalon	hajnalokon	10.94297994631961	0.4615759146781784
hajnyíráson	hajnyírásokon	10.222764923908471	0.16621172439954535
hajrán	hajrákon	11.226449344912908	0.035997680062791915
hajszán	hajszákon	12.784359687875622	0.018191892822869704
hajszalagon	hajszalagokon	9.842707488440283	0.03260921889341262
