N;SG;NDEF;ACC	12.938473402653925	11.241834819207725	8.93973045896081
N;SG;NDEF;GEN	13.060541929149663	13.20918458327651	5.257947198031413
N;SG;NDEF;INFM	3.5166421519083064	1.654670913121663	4.605129117013839
N;SG;NDEF;NOM	10.05177404220021	9.75751897910959	5.181105577038209
N;SG;PSSD;ACC	2.7190495294893307	1.1183539180383377	4.460604026674793
N;SG;PSSD;GEN	1.913110027244172	0.4982285694568418	4.599709757712393
N;SG;PSSD;INFM	2.4255952597352013	0.888126412370184	4.7051379837279
N;SG;PSSD;NOM	3.120518481267919	1.356504847528413	5.215341317719972
N;SG;DEF;ACC	15.330788540553705	9.87261107371802	15.506915141602917
N;SG;DEF;GEN	9.268878642602637	3.9105378276444185	12.983784466825066
N;SG;DEF;INFM	10.306180392597572	5.721381474856003	12.854189765004925
N;SG;DEF;NOM	17.335110069421802	9.01613587613403	20.343093299108514
N;DU;PSSD;NOM	2.708272498030823	1.0337148768594489	5.595981615624982
N;PL;NDEF;ACC	8.362127865980495	5.774487744085491	8.086695685551785
N;PL;NDEF;GEN	13.506190853980463	12.34143725875765	5.62777591430021
N;PL;NDEF;INFM	3.580501811931421	1.4045766710769385	5.559623838901948
N;PL;NDEF;NOM	5.131119510336284	3.4987259991467	5.724988425166398
N;PL;PSSD;ACC	5.801769848721363	3.7120901390444487	5.740222171862261
N;PL;PSSD;GEN	5.735697716965599	3.61257893455695	6.140175760024309
N;PL;PSSD;INFM	9.20236499331055	7.2191229608724825	7.112207888878846
N;PL;PSSD;NOM	4.54051933090353	2.7963403247267706	5.601186477295845
N;DU;NDEF;NOM	3.094417640703114	1.5466674383783356	3.7090256730765034
N;DU;PSSD;ACC	2.218139306659693	0.8124090750643518	4.395621774207145
N;DU;PSSD;GEN	6.5689501347631	5.069196594879031	5.27044139685135
N;DU;PSSD;INFM	2.910042731861179	1.5413349833106622	4.370518222478573
N;DU;NDEF;ACC	1.734801636120631	0.8246537895647634	3.2966803111246024
N;DU;NDEF;GEN	2.3729073867180515	1.5044323462120133	3.314125441690159
N;DU;NDEF;INFM	7.271248463574776	6.760307101348417	4.708654082544391
N;PL;DEF;ACC	11.818042616698968	6.03464097148867	15.862090777460025
N;PL;DEF;GEN	6.839352571326771	3.5564857514177106	9.006702873395959
N;PL;DEF;INFM	8.796276204288597	6.277248822515503	8.874309520565062
N;DU;DEF;NOM	3.5915190058645936	2.3618504549376667	3.6576765868665277
N;DU;DEF;ACC	2.7364570601871505	1.2455720821535579	4.148744438450176
N;DU;DEF;GEN	5.862112793518171	4.6993481434706155	5.023265182931407
N;DU;DEF;INFM	2.737305105787893	1.3498607196825105	3.697778460245675
V;3;SG;MASC;PST;PRF;IND;ACT	1.8683328699639876	0.5603718813508749	2.828970426833212
V;3;DU;MASC;PST;PRF;IND;ACT	1.660366493320205	0.3017326539848	2.8123533599341064
V;1;SG;PST;PRF;IND;ACT	2.3201754031672444	0.7643941757269204	3.3584463882715054
V;2;SG;FEM;PST;PRF;IND;ACT	2.7685966595298983	0.985423980280757	4.152046591629156
V;2;SG;MASC;PST;PRF;IND;ACT	3.0072272753109583	1.9391534754540771	3.00489694160435
V;3;SG;FEM;PST;PRF;IND;ACT	2.24304659481324	0.5418753529447713	3.4579501953155747
V;3;DU;FEM;PST;PRF;IND;ACT	2.7436778996891737	1.588090566918254	2.8850980586520416
V;2;PL;MASC;PST;PRF;IND;ACT	1.307122484126187	0.47114659333601594	1.887297926457196
V;2;DU;PST;PRF;IND;ACT	1.2368476813316616	0.31720399700043345	1.9571310114482559
V;2;PL;FEM;PST;PRF;IND;ACT	2.806748631320959	1.7256795224966481	3.0940474226413457
V;3;PL;FEM;PST;PRF;IND;ACT	1.2413124595912401	0.39318219432607293	2.2250582607465605
V;1;PL;PST;PRF;IND;ACT	2.0341023795172566	0.9404534960631281	3.0819371020188084
V;3;PL;MASC;PST;PRF;IND;ACT	3.1769196027922617	2.019648689771998	3.5162046099559183
V;1;SG;IPFV;IND;ACT	4.54873530830836	3.884431382350158	3.5261483429985137
V;1;SG;LGSPEC1;ACT	2.5008473024199764	1.8841922730207443	2.716241033028453
V;1;SG;SBJV;ACT	3.0490367955041746	1.7794057433493435	4.430277491234387
V;2;SG;MASC;IMP;ACT	1.6381164912659625	0.8542965725064278	1.9978716766485576
V;2;DU;IMP;ACT	2.204175073910399	0.7730592759735373	3.405213706758494
V;2;PL;FEM;IMP;ACT	4.575142547027231	3.3640528176911175	4.333355630571008
V;2;PL;MASC;IMP;ACT	1.860130346433323	0.5128788034198806	2.893541476546979
V;2;SG;FEM;IMP;ACT	8.439675450114478	8.077730449847877	4.745054423237393
V;2;SG;MASC;IPFV;IND;ACT	0.5826288810606718	0.14882485840644222	1.1287993182921336
V;2;SG;MASC;LGSPEC1;ACT	1.3653418468459693	0.40729422864387743	1.7731486741515294
V;2;SG;MASC;SBJV;ACT	1.6747877566200111	1.0338935396866873	1.7694567641394456
V;3;SG;FEM;IPFV;IND;ACT	0.849396857492481	0.21111148130876245	1.6406051628520426
V;3;SG;FEM;LGSPEC1;ACT	1.917727764156798	0.8699808628298342	2.2988982251306336
V;3;SG;FEM;SBJV;ACT	1.1002965375835088	0.3187694530788576	2.20571245145029
V;2;DU;LGSPEC1;ACT	0.7174476054369108	0.23552914347237675	1.2317525785005718
V;2;DU;SBJV;ACT	1.6052903130858043	0.9745017142013239	1.8841489598731551
V;3;DU;FEM;LGSPEC1;ACT	1.3843721113518734	0.9024292949143273	1.4092974879727107
V;3;DU;FEM;SBJV;ACT	0.754027734154851	0.31269763482850976	1.3022075074728088
V;2;DU;IPFV;IND;ACT	0.5833505283357985	0.09144722416385775	1.3264058243378483
V;3;DU;FEM;IPFV;IND;ACT	0.8214627750564547	0.31378888273320626	1.264573810793855
V;2;PL;FEM;IPFV;IND;ACT	1.0425420484995374	0.16634579688252416	2.301515781332731
V;2;PL;FEM;LGSPEC1;ACT	1.0347765587823556	0.17693101213080809	2.406254580504486
V;2;PL;FEM;SBJV;ACT	1.2908394215256196	0.34792137471958995	2.4908348994537834
V;2;PL;MASC;LGSPEC1;ACT	1.4008593699744483	0.49972947876449325	2.0837251268043175
V;2;PL;MASC;SBJV;ACT	1.1679953808177845	0.28000548722218355	1.8809262207244952
